,image_name,cam,moon,celsius,fahr,date
7676,TF_ACULEI_2208_DSCF2218.jpg,,,18°C,,2021/06/08
7677,TF_ACULEI_4665_DSCF4929.jpg,1,,17°C,,2021/06/18
7678,TF_ACULEI_4036_DSCF4254.jpg,1,,,,2021/06/16
7679,TF_ACULEI_2168_DSCF2173.jpg,1,,,,2021/06/08
7680,TF_ACULEI_14856_DSCF0019.jpg,4,,,42°F,2023/02/25
7681,TF_ACULEI_13539_DSCF0290.jpg,6,,1°C,33°F,18/01/2023
7682,TF_ACULEI_12263_DSCF0077.jpg,5,,10°C,50°F,06/10/2022
7683,TF_ACULEI_3337_DSCF3555.jpg,,,,,2021/06/15
7684,TF_ACULEI_2301_DSCF2311.jpg,,,,,2021/06/08
7685,TF_ACULEI_1123_DSCF0979.jpg,1,,177°C,,2021/05/27
7686,TF_ACULEI_11932_DSCF0032.jpg,7,,13°C,55°F,28/08/2022
7687,TF_ACULEI_13228_DSCF0061.jpg,6,,,42°F,07/01/2023
7688,TF_ACULEI_7653_DSCF7994.jpg,1,,,,2021/07/09
7689,TF_ACULEI_5066_DSCF5353.jpg,1,,21°C,,2021/06/20
7690,TF_ACULEI_16716_DSCF0081.jpg,6,,21°C,69°F,17/09/2023
7691,TF_ACULEI_9422_DSCF0244.jpg,1,,10°C,,2021/10/09
7692,TF_ACULEI_6059_DSCF6375.jpg,1,,20°C,,2021/06/24
7693,TF_ACULEI_5169_DSCF5456.jpg,1,,20°C,,2021/06/20
7694,TF_ACULEI_11856_DSCF0053.jpg,5,,14°C,57°F,13/08/2022
7695,TF_ACULEI_2811_DSCF2840.jpg,,,16°C,,2021/06/10
7696,TF_ACULEI_3760_DSCF3978.jpg,1,,,,2021/06/15
7697,TF_ACULEI_3165_DSCF3215.jpg,1,,,,2021/06/10
7698,TF_ACULEI_13412_DSCF0230.jpg,4,,1°C,31°F,2023/01/15
7699,TF_ACULEI_9622_IMAG0303.jpg,,,,,
7700,TF_ACULEI_641_DSCF0495.jpg,1,,,,2021/05/25
7701,TF_ACULEI_2758_DSCF2763.jpg,1,,14°C,,2021/06/09
7702,TF_ACULEI_572_DSCF0424.jpg,,,11°C,,2021/05/25
7703,TF_ACULEI_5140_DSCF5427.jpg,1,,21°C,,2021/06/20
7704,TF_ACULEI_9161_IMAG0042.jpg,,,,,
7705,TF_ACULEI_16313_DSCF0288.jpg,4,,22°C,71°F,2023/07/09
7706,TF_ACULEI_7683_DSCF8024.jpg,1,,20°C,,2021/07/09
7707,TF_ACULEI_4060_DSCF4278.jpg,1,,,,2021/06/16
7708,TF_ACULEI_5782_DSCF6101.jpg,1,,21°C,,2021/06/22
7709,TF_ACULEI_2508_DSCF2518.jpg,1,,18 °C,,
7710,TF_ACULEI_12707_IMAG0314.jpg,,,,,
7711,TF_ACULEI_7577_DSCF7918.jpg,1,,21°C,,2021/07/09
7712,TF_ACULEI_732_DSCF0586.jpg,1,,11°C,,2021/05/26
7713,TF_ACULEI_14724_DSCF0272.jpg,6,,,32°F,16/02/2023
7714,TF_ACULEI_14417_DSCF0092.jpg,6,,,,31/01/2023
7715,TF_ACULEI_14470_DSCF0124.jpg,6,,1°C,33°F,02/02/2023
7716,TF_ACULEI_14792_DSCF0255.jpg,4,,,44°F,2023/02/19
7717,TF_ACULEI_4554_DSCF4817.jpg,1,,,,2021/06/18
7718,TF_ACULEI_11261_DSCF0030.jpg,,,,,
7719,TF_ACULEI_4119_DSCF4350.jpg,,,,,
7720,TF_ACULEI_7764_DSCF0047.jpg,1,,15°C,,2021/07/14
7721,TF_ACULEI_2052_DSCF2057.jpg,1,,17°C,,2021/06/08
7722,TF_ACULEI_8657_DSCF0738.jpg,1,,22°C,,2021/07/28
7723,TF_ACULEI_7303_DSCF7649.jpg,,,,,2021/07/03
7724,TF_ACULEI_15407_DSCF0123.jpg,4,,10°C,50°F,2023/04/07
7725,TF_ACULEI_9637_DSCF0430.jpg,1,,,,2021/11/03
7726,TF_ACULEI_14024_DSCF0793.jpg,6,,1°C,33°F,24/01/2023
7727,TF_ACULEI_16741_DSCF0382.jpg,4,,16°C,60°F,2023/09/20
7728,TF_ACULEI_15040_IMAG0143.jpg,,,,,
7729,TF_ACULEI_5386_DSCF5672.jpg,1,,,,2021/06/20
7730,TF_ACULEI_12358_DSCF0126.jpg,,,,,
7731,TF_ACULEI_10914_IMAG0031.jpg,,,,,
7732,TF_ACULEI_15153_DSCF0219.jpg,4,,6°C,42°F,2023/03/21
7733,TF_ACULEI_13368_DSCF0215.jpg,4,,1°C,31°F,2023/01/13
7734,TF_ACULEI_13853_DSCF0625.jpg,6,,1°C,31°F,22/01/2023
7735,TF_ACULEI_10107_DSCF0572.jpg,1,,,,2021/12/16
7736,TF_ACULEI_8190_DSCF0279.jpg,,,25°C,,2021/07/22
7737,TF_ACULEI_12098_DSCF0014.jpg,CAM.,,9°C,48°F,27/09/2022
7738,TF_ACULEI_184_IMAG0055.jpg,,,,,
7739,TF_ACULEI_6043_DSCF6359.jpg,1,,20°C,,2021/06/24
7740,TF_ACULEI_6946_DSCF7312.jpg,1,,19°C,,2021/06/28
7741,TF_ACULEI_10591_DSCF0016.jpg,4,,4°C,25°F,08/02/2022
7742,TF_ACULEI_3514_DSCF3732.jpg,,,,,2021/06/15
7743,TF_ACULEI_15340_IMAG0054.jpg,,,,,
7744,TF_ACULEI_6943_DSCF7309.jpg,1,,19°C,,2021/06/28
7745,TF_ACULEI_10908_DSCF0094.jpg,4,,10°C,50°F,08/04/2022
7746,TF_ACULEI_8805_DSCF0881.jpg,1,,25°C,,2021/07/30
7747,TF_ACULEI_3844_DSCF4062.jpg,1,,,,2021/06/16
7748,TF_ACULEI_4834_DSCF5105.jpg,1,,18°C,,2021/06/18
7749,TF_ACULEI_3419_DSCF3637.jpg,1,,,,2021/06/15
7750,TF_ACULEI_11826_DSCF0034.jpg,5,,19°C,66°F,10/08/2022
7751,TF_ACULEI_5461_DSCF5783.jpg,1,,,,2021/06/22
7752,TF_ACULEI_1970_DSCF1946.jpg,,,15°C,,2021/06/07
7753,TF_ACULEI_8904_DSCF0980.jpg,1,,,,2021/07/30
7754,TF_ACULEI_3908_DSCF4126.jpg,1,,,,2021/06/16
7755,TF_ACULEI_7864_DSCF0155.jpg,1,,17°C,,2021/07/15
7756,TF_ACULEI_3768_DSCF3986.jpg,1,,,,2021/06/15
7757,TF_ACULEI_9825_DSCF0226.jpg,1,,10°C,,2021/11/23
7758,TF_ACULEI_3853_DSCF4071.jpg,1,,,,2021/06/16
7759,TF_ACULEI_2851_DSCF2901.jpg,,,,,2021/06/10
7760,TF_ACULEI_9226_IMAG0102.jpg,,,,,
7761,TF_ACULEI_8291_DSCF0358.jpg,1,,25°C,,2021/07/24
7762,TF_ACULEI_15599_DSCF0421.jpg,6,,4°C,39°F,21/04/2023
7763,TF_ACULEI_14067_DSCF0822.jpg,6,,1°C,33°F,25/01/2023
7764,TF_ACULEI_16768_DSCF0491.jpg,4,,18°C,64°F,2023/09/27
7765,TF_ACULEI_1363_DSCF1267.jpg,1,,19°C,,2021/06/01
7766,TF_ACULEI_4361_DSCF4625.jpg,1,,,,2021/06/17
7767,TF_ACULEI_15917_DSCF0499.jpg,4,,13°C,55°F,2023/05/23
7768,TF_ACULEI_14742_DSCF0212.jpg,4,,,37°F,2023/02/17
7769,TF_ACULEI_13616_DSCF0368.jpg,6,,,,19/01/2023
7770,TF_ACULEI_10025_DSCF0455.jpg,1,,171°C,,2021/12/06
7771,TF_ACULEI_10721_DSCF0142.jpg,,,,,
7772,TF_ACULEI_1756_DSCF1678.jpg,1,,177°C,,2021/06/04
7773,TF_ACULEI_15058_DSCF0149.jpg,,,4°C,39°F,2023/03/15
7774,TF_ACULEI_16410_DSCF0102.jpg,4,,19°C,66°F,2023/07/26
7775,TF_ACULEI_3750_DSCF3968.jpg,,,,,
7776,TF_ACULEI_3332_DSCF3550.jpg,,,,,
7777,TF_ACULEI_1369_DSCF1273.jpg,1,,19°C,,2021/06/01
7778,TF_ACULEI_6105_DSCF6421.jpg,1,,21°C,,2021/06/24
7779,TF_ACULEI_1056_DSCF0912.jpg,1,,17°C,,2021/05/27
7780,TF_ACULEI_5536_DSCF5858.jpg,1,,22°C,,2021/06/22
7781,TF_ACULEI_2561_DSCF0202.jpg,2,,,,
7782,TF_ACULEI_41_DSCF0094.jpg,7,,22°C,71°F,09/01/2021
7783,TF_ACULEI_11731_DSCF0037.jpg,4,,20°C,68°F,29/07/2022
7784,TF_ACULEI_10073_DSCF0529.jpg,1,,,,2021/12/08
7785,TF_ACULEI_7987_DSCF0076.jpg,1,,25°C,,2021/07/22
7786,TF_ACULEI_258_DSCF0011.jpg,1,,13°C,,2021/05/17
7787,TF_ACULEI_8881_DSCF0957.jpg,1,,24°C,,2021/07/30
7788,TF_ACULEI_13275_DSCF0034.jpg,7,,,32°F,10/01/2023
7789,TF_ACULEI_13822_DSCF0596.jpg,6,,2°C,29°F,21/01/2023
7790,TF_ACULEI_6097_DSCF6413.jpg,1,,21°C,,2021/06/24
7791,TF_ACULEI_15378_DSCF0246.jpg,6,,4°C,25°F,06/04/2023
7792,TF_ACULEI_15475_DSCF0314.jpg,6,,1°C,31°F,09/04/2023
7793,TF_ACULEI_11566_DSCF0030.jpg,7,,26°C,78°F,07/07/2022
7794,TF_ACULEI_16602_DSCF0050.jpg,4,,21°C,69°F,2023/08/20
7795,TF_ACULEI_11801_DSCF0027.jpg,5,,25°C,77°F,07/08/2022
7796,TF_ACULEI_1200_DSCF1066.jpg,1,,16°C,,2021/05/27
7797,TF_ACULEI_7993_DSCF0082.jpg,,,,,
7798,TF_ACULEI_4146_DSCF4407.jpg,,,,,2021/06/17
7799,TF_ACULEI_1426_DSCF1330.jpg,1,,,,2021/06/01
7800,TF_ACULEI_14754_DSCF0221.jpg,4,,,37°F,2023/02/17
7801,TF_ACULEI_7933_DSCF0018.jpg,1,,20°C,,2021/07/21
7802,TF_ACULEI_369_DSCF0174.jpg,,,15°C,,2021/05/25
7803,TF_ACULEI_11011_DSCF0033.jpg,5,,8°C,46°F,20/04/2022
7804,TF_ACULEI_422_IMAG0042.jpg,,,,,
7805,TF_ACULEI_7023_DSCF7388.jpg,1,,19°C,,2021/06/28
7806,TF_ACULEI_11222_DSCF0103.jpg,4,,13°C,55°F,18/05/2022
7807,TF_ACULEI_3609_DSCF3827.jpg,1,,,,2021/06/15
7808,TF_ACULEI_4341_DSCF4605.jpg,1,,,,2021/06/17
7809,TF_ACULEI_8031_DSCF0120.jpg,1,,25°C,,2021/07/22
7810,TF_ACULEI_4425_DSCF4689.jpg,1,,20°C,,2021/06/17
7811,TF_ACULEI_8102_DSCF0191.jpg,1,,25°C,,2021/07/22
7812,TF_ACULEI_6233_DSCF6576.jpg,1,,,,2021/06/25
7813,TF_ACULEI_2057_DSCF2062.jpg,,,,,2021/06/08
7814,TF_ACULEI_11774_DSCF0066.jpg,4,,20°C,68°F,03/08/2022
7815,TF_ACULEI_9210_IMAG0086.jpg,,,,,
7816,TF_ACULEI_8543_DSCF0618.jpg,1,,21°C,,2021/07/28
7817,TF_ACULEI_6739_DSCF7105.jpg,1,,20°C,,2021/06/28
7818,TF_ACULEI_265_DSCF0018.jpg,,,,,
7819,TF_ACULEI_6931_DSCF7297.jpg,1,,19°C,,2021/06/28
7820,TF_ACULEI_7138_DSCF7484.jpg,1,,19°C,,2021/07/03
7821,TF_ACULEI_14410_DSCF0025.jpg,4,,,37°F,2023/01/31
7822,TF_ACULEI_10483_DSCF0288.jpg,4,,4°C,25°F,22/01/2022
7823,TF_ACULEI_12228_DSCF0063.jpg,7,,8°C,46°F,04/10/2022
7824,TF_ACULEI_10316_DSCF0094.jpg,4,,4°C,25°F,07/01/2022
7825,TF_ACULEI_14565_DSCF0099.jpg,4,,4°C,25°F,2023/02/05
7826,TF_ACULEI_12661_IMAG0192.jpg,,,,,
7827,TF_ACULEI_2563_DSCF2566.jpg,1,,18°C,,2021/06/08
7828,TF_ACULEI_781_IMAG0050.jpg,,,,,
7829,TF_ACULEI_4476_DSCF4740.jpg,,,,,2021/06/17
7830,TF_ACULEI_1769_DSCF1691.jpg,1,,17°C,,2021/06/04
7831,TF_ACULEI_687_DSCF0541.jpg,,,,,2021/05/25
7832,TF_ACULEI_11174_DSCF0051.jpg,5,,12°C,53°F,16/05/2022
7833,TF_ACULEI_2773_DSCF2802.jpg,1,,,,2021/06/10
7834,TF_ACULEI_2342_DSCF2352.jpg,1,,18°C,,2021/06/08
7835,TF_ACULEI_684_DSCF0538.jpg,1,,11°C,,2021/05/25
7836,TF_ACULEI_9364_DSCF0185.jpg,1,,15°C,,2021/10/04
7837,TF_ACULEI_1571_DSCF1460.jpg,1,,15°C,,2021/06/02
7838,TF_ACULEI_6557_DSCF6920.jpg,1,,20°C,,2021/06/27
7839,TF_ACULEI_5998_DSCF6316.jpg,1,,20°C,,2021/06/22
7840,TF_ACULEI_8776_DSCF0852.jpg,1,,25°C,,2021/07/30
7841,TF_ACULEI_5605_DSCF5927.jpg,1,,22°C,,2021/06/22
7842,TF_ACULEI_11892_DSCF0017.jpg,5,,21°C,69°F,18/08/2022
7843,TF_ACULEI_14042_DSCF0808.jpg,6,,,32°F,24/01/2023
7844,TF_ACULEI_12139_DSCF0040.jpg,7,,13°C,55°F,29/09/2022
7845,TF_ACULEI_4321_DSCF4585.jpg,1,,,,2021/06/17
7846,TF_ACULEI_14987_DSCF0100.jpg,4,,15°C,59°F,2023/03/09
7847,TF_ACULEI_4915_DSCF5195.jpg,1,,19°C,,2021/06/20
7848,TF_ACULEI_15271_DSCF0038.jpg,4,,6°C,42°F,2023/03/29
7849,TF_ACULEI_15376_DSCF0101.jpg,4,,,32°F,2023/04/05
7850,TF_ACULEI_11624_DSCF0061.jpg,4,,18°C,64°F,19/07/2022
7851,TF_ACULEI_8386_DSCF0453.jpg,,,,,
7852,TF_ACULEI_8075_DSCF0164.jpg,1,,25°C,,2021/07/22
7853,TF_ACULEI_13728_DSCF0488.jpg,6,,,32°F,20/01/2023
7854,TF_ACULEI_13801_DSCF0575.jpg,6,,2°C,29°F,21/01/2023
7855,TF_ACULEI_13925_DSCF0692.jpg,6,,3°C,27°F,23/01/2023
7856,TF_ACULEI_8645_DSCF0726.jpg,,,21°C,,2021/07/28
7857,TF_ACULEI_5471_DSCF5793.jpg,CAMi,,22°C,,2021/06/22
7858,TF_ACULEI_6738_DSCF7104.jpg,1,,20°C,,2021/06/28
7859,TF_ACULEI_16257_DSCF0203.jpg,4,,13°C,55°F,2023/07/01
7860,TF_ACULEI_8891_DSCF0967.jpg,1,,,,2021/07/30
7861,TF_ACULEI_10680_DSCF0090.jpg,4,,3°C,27°F,23/02/2022
7862,TF_ACULEI_5241_DSCF5528.jpg,1,,20°C,,2021/06/20
7863,TF_ACULEI_15374_DSCF0237.jpg,6,,3°C,27°F,05/04/2023
7864,TF_ACULEI_10768_DSCF0232.jpg,4,,17°C,44°F,15/03/2022
7865,TF_ACULEI_6791_DSCF7157.jpg,1,,20°C,,2021/06/28
7866,TF_ACULEI_15168_DSCF0240.jpg,4,,8°C,46°F,2023/03/21
7867,TF_ACULEI_14292_DSCF0020.jpg,6,,7°C,20°F,30/01/2023
7868,TF_ACULEI_2922_DSCF2972.jpg,1,,,,2021/06/10
7869,TF_ACULEI_15999_DSCF0611.jpg,4,,13°C,55°F,2023/06/01
7870,TF_ACULEI_2549_DSCF2557.jpg,1,,,,2021/06/08
7871,TF_ACULEI_4764_DSCF5028.jpg,,,18°C,,2021/06/18
7872,TF_ACULEI_16504_DSCF0217.jpg,4,,12°C,53°F,2023/08/09
7873,TF_ACULEI_5482_DSCF5804.jpg,1,,22°C,,2021/06/22
7874,TF_ACULEI_1946_DSCF1922.jpg,,,15°C,,2021/06/07
7875,TF_ACULEI_15296_DSCF0135.jpg,6,,9°C,48°F,30/03/2023
7876,TF_ACULEI_6672_DSCF7035.jpg,1,,19°C,,2021/06/27
7877,TF_ACULEI_4789_DSCF5060.jpg,,,18°C,,2021/06/18
7878,TF_ACULEI_15150_DSCF0216.jpg,4,,,42°F,2023/03/21
7879,TF_ACULEI_8542_DSCF0617.jpg,1,,21°C,,2021/07/28
7880,TF_ACULEI_2845_DSCF2895.jpg,1,,,,2021/06/10
7881,TF_ACULEI_2380_DSCF2390.jpg,1,,,,2021/06/08
7882,TF_ACULEI_2336_DSCF2346.jpg,1,,18°C,,
7883,TF_ACULEI_8523_DSCF0598.jpg,1,,21°C,,2021/07/28
7884,TF_ACULEI_6437_DSCF6789.jpg,1,,21°C,,2021/06/26
7885,TF_ACULEI_7657_DSCF7998.jpg,1,,21°C,,2021/07/09
7886,TF_ACULEI_140_DSCF0403.jpg,7,,16°C,60°F,04/02/2021
7887,TF_ACULEI_6136_DSCF6459.jpg,1,,21°C,,2021/06/24
7888,TF_ACULEI_5166_DSCF5453.jpg,1,,,,2021/06/20
7889,TF_ACULEI_10670_DSCF0025.jpg,5,,,32°F,22/02/2022
7890,TF_ACULEI_1520_DSCF1409.jpg,1,,,,2021/06/02
7891,TF_ACULEI_16575_DSCF0025.jpg,4,,18°C,64°F,2023/08/18
7892,TF_ACULEI_12861_DSCF0238.jpg,5,,811°C,51°F,10/12/2022
7893,TF_ACULEI_6181_DSCF6524.jpg,1,,22°C,,2021/06/25
7894,TF_ACULEI_5408_DSCF5731.jpg,1,,,,2021/06/22
7895,TF_ACULEI_2967_DSCF3017.jpg,,,,,2021/06/10
7896,TF_ACULEI_15966_DSCF0577.jpg,4,,10°C,50°F,2023/05/29
7897,TF_ACULEI_8401_DSCF0468.jpg,1,,25°C,,2021/07/24
7898,TF_ACULEI_301_DSCF0082.jpg,1,,8 °C,,2021/05/21
7899,TF_ACULEI_3471_DSCF3689.jpg,1,,20°C,,2021/06/15
7900,TF_ACULEI_14014_DSCF0315.jpg,4,,4°C,25°F,2023/01/24
7901,TF_ACULEI_2489_DSCF2499.jpg,1,,18°C,,2021/06/08
7902,TF_ACULEI_4140_DSCF4380.jpg,1,,,,2021/06/17
7903,TF_ACULEI_16539_DSCF0103.jpg,,,,,
7904,TF_ACULEI_7793_DSCF0076.jpg,1,,,,2021/07/14
7905,TF_ACULEI_2156_DSCF2161.jpg,1,,18°C,,2021/06/08
7906,TF_ACULEI_3976_DSCF4194.jpg,1,,,,2021/06/16
7907,TF_ACULEI_14736_DSCF0206.jpg,4,,,37°F,2023/02/17
7908,TF_ACULEI_9036_IMAG0053.jpg,,,,,
7909,TF_ACULEI_974_DSCF0830.jpg,1,,16°C,,2021/05/27
7910,TF_ACULEI_14398_DSCF0016.jpg,4,,2°C,29°F,2023/01/31
7911,TF_ACULEI_2690_DSCF2692.jpg,,,,,
7912,TF_ACULEI_12995_DSCF0410.jpg,5,,,41°F,22/12/2022
7913,TF_ACULEI_8833_DSCF0909.jpg,1,,24°C,,2021/07/30
7914,TF_ACULEI_3489_DSCF3707.jpg,1,,20°C,,2021/06/15
7915,TF_ACULEI_12380_DSCF0140.jpg,5,,13°C,55°F,16/10/2022
7916,TF_ACULEI_5312_DSCF5599.jpg,1,,20°C,,2021/06/20
7917,TF_ACULEI_6820_DSCF7186.jpg,1,,20°C,,2021/06/28
7918,TF_ACULEI_7502_DSCF7840.jpg,1,,17°C,,2021/07/06
7919,TF_ACULEI_5670_DSCF5992.jpg,1,,22°C,,2021/06/22
7920,TF_ACULEI_5976_DSCF6295.jpg,1,,20°C,,2021/06/22
7921,TF_ACULEI_3232_DSCF3280.jpg,,,,,
7922,TF_ACULEI_6630_DSCF6993.jpg,1,,20°C,,2021/06/27
7923,TF_ACULEI_15546_DSCF0088.jpg,5,,,42°F,16/04/2023
7924,TF_ACULEI_395_DSCF0204.jpg,1,,15°C,,2021/05/25
7925,TF_ACULEI_756_DSCF0610.jpg,1,,11°C,,2021/05/26
7926,TF_ACULEI_10376_DSCF0151.jpg,4,,3°C,27°F,09/01/2022
7927,TF_ACULEI_10614_DSCF0034.jpg,4,,2°C,35°F,12/02/2022
7928,TF_ACULEI_1176_DSCF1042.jpg,1,,16 °C,,2021/05/27
7929,TF_ACULEI_13724_DSCF0481.jpg,6,,,32°F,20/01/2023
7930,TF_ACULEI_12495_DSCF0114.jpg,7,,,42°F,03/11/2022
7931,TF_ACULEI_14099_DSCF0846.jpg,6,,3°C,37°F,25/01/2023
7932,TF_ACULEI_16663_DSCF0015.jpg,5,,13°C,55°F,29/08/2023
7933,TF_ACULEI_652_DSCF0506.jpg,,,,,2021/05/25
7934,TF_ACULEI_7953_DSCF0042.jpg,1,,25°C,,2021/07/22
7935,TF_ACULEI_14002_DSCF0767.jpg,6,,5°C,23°F,23/01/2023
7936,TF_ACULEI_9055_IMAG0068.jpg,,,,,
7937,TF_ACULEI_13350_IMAG0073.jpg,,,,,
7938,TF_ACULEI_12040_DSCF0028.jpg,7,,15°C,59°F,21/09/2022
7939,TF_ACULEI_4294_DSCF4558.jpg,,,,,2021/06/17
7940,TF_ACULEI_15938_DSCF0528.jpg,4,,16°C,60°F,2023/05/25
7941,TF_ACULEI_8733_DSCF0809.jpg,,,,,2021/07/30
7942,TF_ACULEI_3947_DSCF4165.jpg,1,,,,2021/06/16
7943,TF_ACULEI_4523_DSCF4786.jpg,1,,20°C,,2021/06/17
7944,TF_ACULEI_3798_DSCF4016.jpg,1,,,,2021/06/16
7945,TF_ACULEI_15493_DSCF0173.jpg,4,,8°C,46°F,2023/04/12
7946,TF_ACULEI_8728_IMAG0043.jpg,,,,,
7947,TF_ACULEI_9859_DSCF0268.jpg,1,,8°C,,2021/11/23
7948,TF_ACULEI_11790_DSCF0015.jpg,7,,22°C,71°F,05/08/2022
7949,TF_ACULEI_3195_DSCF3244.jpg,1,,18°C,,2021/06/10
7950,TF_ACULEI_2396_DSCF2406.jpg,1,,,,2021/06/08
7951,TF_ACULEI_4517_DSCF4780.jpg,1,,20°C,,2021/06/17
7952,TF_ACULEI_15452_DSCF0298.jpg,6,,2°C,,09/04/2023
7953,TF_ACULEI_11508_DSCF0008.jpg,4,,17°C,62°F,26/06/2022
7954,TF_ACULEI_16529_DSCF0246.jpg,4,,18°C,64°F,2023/08/12
7955,TF_ACULEI_14369_DSCF0069.jpg,6,,,33°F,31/01/2023
7956,TF_ACULEI_310_DSCF0091.jpg,,,,,2021/05/21
7957,TF_ACULEI_11016_DSCF0016.jpg,7,,8°C,46°F,21/04/2022
7958,TF_ACULEI_8757_DSCF0833.jpg,1,,25°C,,2021/07/30
7959,TF_ACULEI_4618_DSCF4881.jpg,1,,19°C,,2021/06/18
7960,TF_ACULEI_6256_DSCF6599.jpg,1,,22°C,,2021/06/25
7961,TF_ACULEI_8329_DSCF0396.jpg,1,,25°C,,2021/07/24
7962,TF_ACULEI_10141_IMAG0006.jpg,,,,,
7963,TF_ACULEI_2934_DSCF2984.jpg,1,,,,2021/06/10
7964,TF_ACULEI_14325_DSCF0028.jpg,6,,1°C,33°F,30/01/2023
7965,TF_ACULEI_1300_DSCF1204.jpg,1,,19°C,,2021/06/01
7966,TF_ACULEI_8520_DSCF0595.jpg,1,,21°C,,2021/07/28
7967,TF_ACULEI_2746_DSCF2749.jpg,1,,14°C,,2021/06/09
7968,TF_ACULEI_486_DSCF0319.jpg,1,,11°C,,
